component_id,component_name,shift_id,shift_date,shift_label,availability_pct,performance_pct,quality_pct,planned_duration_min,total_downtime_min,run_time_min,total_units,good_units,defective_units,rework_units,oee,oee_pct,oee_status,loss_availability_pp,loss_performance_pp,loss_quality_pp
2,Shaft,317,2026-08-10,DAY,100.0,93.13,98.93,480.0,0.0,480.0,745,737,5,3,0.92125,92.13,WORLD_CLASS,0.0,6.87,1.0
2,Shaft,322,2026-08-10,SWING,100.0,100.0,98.93,480.0,0.0,480.0,841,832,6,3,0.989298454221165,98.93,WORLD_CLASS,0.0,0.0,1.07
2,Shaft,327,2026-08-10,NIGHT,100.0,100.0,98.92,480.0,0.0,480.0,837,828,6,3,0.989247311827957,98.92,WORLD_CLASS,0.0,0.0,1.08
3,"Motor Housing",318,2026-08-10,DAY,100.0,100.0,97.39,480.0,0.0,480.0,728,709,12,7,0.973901098901099,97.39,WORLD_CLASS,0.0,0.0,2.61
3,"Motor Housing",323,2026-08-10,SWING,100.0,98.75,97.47,480.0,0.0,480.0,711,693,11,7,0.9625,96.25,WORLD_CLASS,0.0,1.25,2.5
3,"Motor Housing",328,2026-08-10,NIGHT,100.0,100.0,97.4,480.0,0.0,480.0,732,713,12,7,0.974043715846995,97.4,WORLD_CLASS,0.0,0.0,2.6
4,Coupling,319,2026-08-10,DAY,100.0,100.0,98.44,480.0,0.0,480.0,895,881,9,5,0.984357541899441,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,324,2026-08-10,SWING,100.0,100.0,98.44,480.0,0.0,480.0,897,883,9,5,0.984392419175028,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,329,2026-08-10,NIGHT,100.0,94.77,98.44,480.0,0.0,480.0,834,821,8,5,0.932954545454545,93.3,WORLD_CLASS,0.0,5.23,1.48
5,Gearbox,320,2026-08-10,DAY,100.0,93.28,96.98,480.0,0.0,480.0,597,579,11,7,0.9046875,90.47,WORLD_CLASS,0.0,6.72,2.81
5,Gearbox,325,2026-08-10,SWING,100.0,100.0,96.97,480.0,0.0,480.0,659,639,12,8,0.969650986342944,96.97,WORLD_CLASS,0.0,0.0,3.03
5,Gearbox,330,2026-08-10,NIGHT,100.0,100.0,96.95,480.0,0.0,480.0,655,635,12,8,0.969465648854962,96.95,WORLD_CLASS,0.0,0.0,3.05
1,Bearing,331,2026-08-11,DAY,100.0,100.0,98.0,480.0,0.0,480.0,999,979,12,8,0.97997997997998,98.0,WORLD_CLASS,0.0,0.0,2.0
1,Bearing,336,2026-08-11,SWING,100.0,100.0,97.94,480.0,0.0,480.0,969,949,12,8,0.979360165118679,97.94,WORLD_CLASS,0.0,0.0,2.06
1,Bearing,341,2026-08-11,NIGHT,100.0,98.33,97.99,480.0,0.0,480.0,944,925,12,7,0.963541666666667,96.35,WORLD_CLASS,0.0,1.67,1.98
2,Shaft,332,2026-08-11,DAY,100.0,100.0,98.92,480.0,0.0,480.0,830,821,6,3,0.989156626506024,98.92,WORLD_CLASS,0.0,0.0,1.08
2,Shaft,337,2026-08-11,SWING,100.0,100.0,98.93,480.0,0.0,480.0,845,836,6,3,0.989349112426036,98.93,WORLD_CLASS,0.0,0.0,1.07
2,Shaft,342,2026-08-11,NIGHT,100.0,100.0,98.93,480.0,0.0,480.0,841,832,6,3,0.989298454221165,98.93,WORLD_CLASS,0.0,0.0,1.07
3,"Motor Housing",333,2026-08-11,DAY,100.0,96.53,97.41,480.0,0.0,480.0,695,677,11,7,0.940277777777778,94.03,WORLD_CLASS,0.0,3.47,2.5
3,"Motor Housing",338,2026-08-11,SWING,100.0,100.0,97.39,480.0,0.0,480.0,765,745,12,8,0.973856209150327,97.39,WORLD_CLASS,0.0,0.0,2.61
3,"Motor Housing",343,2026-08-11,NIGHT,100.0,99.31,97.48,480.0,0.0,480.0,715,697,11,7,0.968055555555555,96.81,WORLD_CLASS,0.0,0.69,2.5
4,Coupling,334,2026-08-11,DAY,100.0,100.0,98.44,480.0,0.0,480.0,898,884,9,5,0.984409799554566,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,339,2026-08-11,SWING,100.0,99.55,98.4,480.0,0.0,480.0,876,862,9,5,0.979545454545454,97.95,WORLD_CLASS,0.0,0.45,1.59
4,Coupling,344,2026-08-11,NIGHT,100.0,97.05,98.48,480.0,0.0,480.0,854,841,8,5,0.955681818181818,95.57,WORLD_CLASS,0.0,2.95,1.48
5,Gearbox,335,2026-08-11,DAY,100.0,100.0,96.92,480.0,0.0,480.0,682,661,13,8,0.969208211143695,96.92,WORLD_CLASS,0.0,0.0,3.08
5,Gearbox,340,2026-08-11,SWING,100.0,100.0,96.97,480.0,0.0,480.0,660,640,12,8,0.96969696969697,96.97,WORLD_CLASS,0.0,0.0,3.03
5,Gearbox,345,2026-08-11,NIGHT,98.94,99.65,96.99,480.0,5.09,474.91,631,612,12,7,0.95625,95.63,WORLD_CLASS,1.06,0.35,2.97
1,Bearing,346,2026-08-12,DAY,98.01,99.47,97.97,480.0,9.53,470.47,936,917,12,7,0.955208333333333,95.52,WORLD_CLASS,1.99,0.51,1.98
1,Bearing,351,2026-08-12,SWING,100.0,100.0,97.95,480.0,0.0,480.0,976,956,12,8,0.979508196721312,97.95,WORLD_CLASS,0.0,0.0,2.05
1,Bearing,356,2026-08-12,NIGHT,100.0,99.48,97.91,480.0,0.0,480.0,955,935,12,8,0.973958333333333,97.4,WORLD_CLASS,0.0,0.52,2.08
2,Shaft,347,2026-08-12,DAY,100.0,100.0,98.89,480.0,0.0,480.0,814,805,6,3,0.988943488943489,98.89,WORLD_CLASS,0.0,0.0,1.11
2,Shaft,352,2026-08-12,SWING,100.0,100.0,98.9,480.0,0.0,480.0,818,809,6,3,0.988997555012225,98.9,WORLD_CLASS,0.0,0.0,1.1
2,Shaft,357,2026-08-12,NIGHT,100.0,100.0,98.91,480.0,0.0,480.0,828,819,6,3,0.989130434782609,98.91,WORLD_CLASS,0.0,0.0,1.09
3,"Motor Housing",348,2026-08-12,DAY,100.0,100.0,97.41,480.0,0.0,480.0,735,716,12,7,0.974149659863946,97.41,WORLD_CLASS,0.0,0.0,2.59
3,"Motor Housing",353,2026-08-12,SWING,100.0,100.0,97.37,480.0,0.0,480.0,722,703,12,7,0.973684210526316,97.37,WORLD_CLASS,0.0,0.0,2.63
3,"Motor Housing",358,2026-08-12,NIGHT,100.0,100.0,97.39,480.0,0.0,480.0,767,747,12,8,0.973924380704042,97.39,WORLD_CLASS,0.0,0.0,2.61
4,Coupling,349,2026-08-12,DAY,100.0,93.98,98.43,480.0,0.0,480.0,827,814,8,5,0.925,92.5,WORLD_CLASS,0.0,6.02,1.48
4,Coupling,354,2026-08-12,SWING,100.0,100.0,98.45,480.0,0.0,480.0,968,953,9,6,0.984504132231405,98.45,WORLD_CLASS,0.0,0.0,1.55
4,Coupling,359,2026-08-12,NIGHT,94.88,100.0,98.47,480.0,24.56,455.44,849,836,8,5,0.934304672163329,93.43,WORLD_CLASS,5.12,0.0,1.45
5,Gearbox,350,2026-08-12,DAY,100.0,96.56,96.93,480.0,0.0,480.0,618,599,12,7,0.9359375,93.59,WORLD_CLASS,0.0,3.44,2.97
5,Gearbox,355,2026-08-12,SWING,100.0,100.0,96.89,480.0,0.0,480.0,675,654,13,8,0.968888888888889,96.89,WORLD_CLASS,0.0,0.0,3.11
5,Gearbox,360,2026-08-12,NIGHT,100.0,91.09,96.91,480.0,0.0,480.0,583,565,11,7,0.8828125,88.28,WORLD_CLASS,0.0,8.91,2.81
1,Bearing,361,2026-08-13,DAY,100.0,100.0,97.93,480.0,0.0,480.0,964,944,12,8,0.979253112033195,97.93,WORLD_CLASS,0.0,0.0,2.07
1,Bearing,366,2026-08-13,SWING,100.0,99.17,97.9,480.0,0.0,480.0,952,932,12,8,0.970833333333333,97.08,WORLD_CLASS,0.0,0.83,2.08
1,Bearing,371,2026-08-13,NIGHT,100.0,100.0,97.93,480.0,0.0,480.0,964,944,12,8,0.979253112033195,97.93,WORLD_CLASS,0.0,0.0,2.07
2,Shaft,362,2026-08-13,DAY,100.0,100.0,98.88,480.0,0.0,480.0,801,792,6,3,0.98876404494382,98.88,WORLD_CLASS,0.0,0.0,1.12
2,Shaft,367,2026-08-13,SWING,100.0,100.0,98.92,480.0,0.0,480.0,837,828,6,3,0.989247311827957,98.92,WORLD_CLASS,0.0,0.0,1.08
2,Shaft,372,2026-08-13,NIGHT,100.0,100.0,98.93,480.0,0.0,480.0,842,833,6,3,0.989311163895487,98.93,WORLD_CLASS,0.0,0.0,1.07
3,"Motor Housing",363,2026-08-13,DAY,100.0,100.0,97.47,480.0,0.0,480.0,792,772,12,8,0.974747474747475,97.47,WORLD_CLASS,0.0,0.0,2.53
3,"Motor Housing",368,2026-08-13,SWING,100.0,98.47,97.46,480.0,0.0,480.0,709,691,11,7,0.959722222222222,95.97,WORLD_CLASS,0.0,1.53,2.5
3,"Motor Housing",373,2026-08-13,NIGHT,100.0,99.58,97.49,480.0,0.0,480.0,717,699,11,7,0.970833333333333,97.08,WORLD_CLASS,0.0,0.42,2.5
4,Coupling,364,2026-08-13,DAY,100.0,90.68,98.5,480.0,0.0,480.0,798,786,8,4,0.893181818181818,89.32,WORLD_CLASS,0.0,9.32,1.36
4,Coupling,369,2026-08-13,SWING,100.0,100.0,98.42,480.0,0.0,480.0,887,873,9,5,0.984216459977452,98.42,WORLD_CLASS,0.0,0.0,1.58
4,Coupling,374,2026-08-13,NIGHT,100.0,97.95,98.49,480.0,0.0,480.0,862,849,8,5,0.964772727272727,96.48,WORLD_CLASS,0.0,2.05,1.48
5,Gearbox,365,2026-08-13,DAY,100.0,100.0,96.95,480.0,0.0,480.0,689,668,13,8,0.969521044992743,96.95,WORLD_CLASS,0.0,0.0,3.05
5,Gearbox,370,2026-08-13,SWING,100.0,100.0,96.89,480.0,0.0,480.0,676,655,13,8,0.968934911242604,96.89,WORLD_CLASS,0.0,0.0,3.11
5,Gearbox,375,2026-08-13,NIGHT,100.0,98.91,97.0,480.0,0.0,480.0,633,614,12,7,0.959375,95.94,WORLD_CLASS,0.0,1.09,2.97
1,Bearing,376,2026-08-14,DAY,100.0,97.5,97.97,480.0,0.0,480.0,936,917,12,7,0.955208333333333,95.52,WORLD_CLASS,0.0,2.5,1.98
1,Bearing,381,2026-08-14,SWING,100.0,99.9,97.91,480.0,0.0,480.0,959,939,12,8,0.978125,97.81,WORLD_CLASS,0.0,0.1,2.08
1,Bearing,386,2026-08-14,NIGHT,100.0,96.35,97.95,480.0,0.0,480.0,925,906,12,7,0.94375,94.38,WORLD_CLASS,0.0,3.65,1.98
2,Shaft,377,2026-08-14,DAY,100.0,99.38,98.99,480.0,0.0,480.0,795,787,5,3,0.98375,98.38,WORLD_CLASS,0.0,0.62,1.0
2,Shaft,382,2026-08-14,SWING,100.0,100.0,98.96,480.0,0.0,480.0,867,858,6,3,0.98961937716263,98.96,WORLD_CLASS,0.0,0.0,1.04
2,Shaft,387,2026-08-14,NIGHT,100.0,100.0,98.88,480.0,0.0,480.0,805,796,6,3,0.988819875776398,98.88,WORLD_CLASS,0.0,0.0,1.12
3,"Motor Housing",378,2026-08-14,DAY,100.0,100.0,97.4,480.0,0.0,480.0,769,749,12,8,0.973992197659298,97.4,WORLD_CLASS,0.0,0.0,2.6
3,"Motor Housing",383,2026-08-14,SWING,100.0,100.0,97.49,480.0,0.0,480.0,758,739,12,7,0.974934036939314,97.49,WORLD_CLASS,0.0,0.0,2.51
3,"Motor Housing",388,2026-08-14,NIGHT,100.0,86.67,97.44,480.0,0.0,480.0,624,608,10,6,0.844444444444444,84.44,ACCEPTABLE,0.0,13.33,2.22
4,Coupling,379,2026-08-14,DAY,100.0,94.09,98.43,480.0,0.0,480.0,828,815,8,5,0.926136363636364,92.61,WORLD_CLASS,0.0,5.91,1.48
4,Coupling,384,2026-08-14,SWING,100.0,100.0,98.4,480.0,0.0,480.0,938,923,9,6,0.984008528784648,98.4,WORLD_CLASS,0.0,0.0,1.6
4,Coupling,389,2026-08-14,NIGHT,100.0,96.93,98.48,480.0,0.0,480.0,853,840,8,5,0.954545454545454,95.45,WORLD_CLASS,0.0,3.07,1.48
5,Gearbox,380,2026-08-14,DAY,100.0,91.72,96.93,480.0,0.0,480.0,587,569,11,7,0.8890625,88.91,WORLD_CLASS,0.0,8.28,2.81
5,Gearbox,385,2026-08-14,SWING,100.0,100.0,96.91,480.0,0.0,480.0,680,659,13,8,0.969117647058824,96.91,WORLD_CLASS,0.0,0.0,3.09
5,Gearbox,390,2026-08-14,NIGHT,100.0,100.0,96.97,480.0,0.0,480.0,660,640,12,8,0.96969696969697,96.97,WORLD_CLASS,0.0,0.0,3.03
1,Bearing,391,2026-08-15,DAY,100.0,92.29,97.97,480.0,0.0,480.0,886,868,11,7,0.904166666666667,90.42,WORLD_CLASS,0.0,7.71,1.88
1,Bearing,396,2026-08-15,SWING,100.0,100.0,97.92,480.0,0.0,480.0,1056,1034,14,8,0.979166666666667,97.92,WORLD_CLASS,0.0,0.0,2.08
1,Bearing,401,2026-08-15,NIGHT,100.0,100.0,97.92,480.0,0.0,480.0,1012,991,13,8,0.979249011857708,97.92,WORLD_CLASS,0.0,0.0,2.08
2,Shaft,392,2026-08-15,DAY,100.0,89.75,98.89,480.0,0.0,480.0,718,710,5,3,0.8875,88.75,WORLD_CLASS,0.0,10.25,1.0
2,Shaft,397,2026-08-15,SWING,100.0,100.0,98.95,480.0,0.0,480.0,858,849,6,3,0.989510489510489,98.95,WORLD_CLASS,0.0,0.0,1.05
2,Shaft,402,2026-08-15,NIGHT,100.0,92.0,98.91,480.0,0.0,480.0,736,728,5,3,0.91,91.0,WORLD_CLASS,0.0,8.0,1.0
3,"Motor Housing",393,2026-08-15,DAY,100.0,93.47,97.47,480.0,0.0,480.0,673,656,11,6,0.911111111111111,91.11,WORLD_CLASS,0.0,6.53,2.36
3,"Motor Housing",398,2026-08-15,SWING,100.0,92.5,97.45,480.0,0.0,480.0,666,649,11,6,0.901388888888889,90.14,WORLD_CLASS,0.0,7.5,2.36
3,"Motor Housing",403,2026-08-15,NIGHT,94.71,97.52,97.44,480.0,25.4,454.6,665,648,11,6,0.9,90.0,WORLD_CLASS,5.29,2.35,2.36
4,Coupling,394,2026-08-15,DAY,100.0,100.0,98.43,480.0,0.0,480.0,890,876,9,5,0.984269662921348,98.43,WORLD_CLASS,0.0,0.0,1.57
4,Coupling,399,2026-08-15,SWING,100.0,88.52,98.46,480.0,0.0,480.0,779,767,8,4,0.871590909090909,87.16,WORLD_CLASS,0.0,11.48,1.36
4,Coupling,404,2026-08-15,NIGHT,100.0,97.84,98.49,480.0,0.0,480.0,861,848,8,5,0.963636363636364,96.36,WORLD_CLASS,0.0,2.16,1.48
5,Gearbox,395,2026-08-15,DAY,100.0,100.0,96.9,480.0,0.0,480.0,678,657,13,8,0.969026548672566,96.9,WORLD_CLASS,0.0,0.0,3.1
5,Gearbox,400,2026-08-15,SWING,100.0,100.0,96.9,480.0,0.0,480.0,645,625,12,8,0.968992248062015,96.9,WORLD_CLASS,0.0,0.0,3.1
5,Gearbox,405,2026-08-15,NIGHT,100.0,100.0,96.88,480.0,0.0,480.0,642,622,12,8,0.968847352024922,96.88,WORLD_CLASS,0.0,0.0,3.12
1,Bearing,406,2026-08-16,DAY,100.0,99.27,97.9,480.0,0.0,480.0,953,933,12,8,0.971875,97.19,WORLD_CLASS,0.0,0.73,2.08
1,Bearing,411,2026-08-16,SWING,100.0,100.0,97.92,480.0,0.0,480.0,1056,1034,14,8,0.979166666666667,97.92,WORLD_CLASS,0.0,0.0,2.08
1,Bearing,416,2026-08-16,NIGHT,100.0,100.0,97.94,480.0,0.0,480.0,971,951,12,8,0.979402677651905,97.94,WORLD_CLASS,0.0,0.0,2.06
2,Shaft,407,2026-08-16,DAY,100.0,100.0,98.91,480.0,0.0,480.0,822,813,6,3,0.989051094890511,98.91,WORLD_CLASS,0.0,0.0,1.09
2,Shaft,412,2026-08-16,SWING,100.0,95.13,98.95,480.0,0.0,480.0,761,753,5,3,0.94125,94.12,WORLD_CLASS,0.0,4.88,1.0
2,Shaft,417,2026-08-16,NIGHT,100.0,100.0,98.94,480.0,0.0,480.0,846,837,6,3,0.98936170212766,98.94,WORLD_CLASS,0.0,0.0,1.06
3,"Motor Housing",408,2026-08-16,DAY,95.29,100.0,97.38,480.0,22.61,457.39,724,705,12,7,0.927888898480663,92.79,WORLD_CLASS,4.71,0.0,2.5
3,"Motor Housing",413,2026-08-16,SWING,100.0,95.0,97.37,480.0,0.0,480.0,684,666,11,7,0.925,92.5,WORLD_CLASS,0.0,5.0,2.5
3,"Motor Housing",418,2026-08-16,NIGHT,100.0,98.75,97.47,480.0,0.0,480.0,711,693,11,7,0.9625,96.25,WORLD_CLASS,0.0,1.25,2.5
4,Coupling,409,2026-08-16,DAY,100.0,100.0,98.42,480.0,0.0,480.0,885,871,9,5,0.984180790960452,98.42,WORLD_CLASS,0.0,0.0,1.58
4,Coupling,414,2026-08-16,SWING,100.0,100.0,98.45,480.0,0.0,480.0,905,891,9,5,0.984530386740331,98.45,WORLD_CLASS,0.0,0.0,1.55
4,Coupling,419,2026-08-16,NIGHT,100.0,100.0,98.48,480.0,0.0,480.0,923,909,9,5,0.984832069339112,98.48,WORLD_CLASS,0.0,0.0,1.52
5,Gearbox,410,2026-08-16,DAY,100.0,100.0,96.99,480.0,0.0,480.0,665,645,12,8,0.969924812030075,96.99,WORLD_CLASS,0.0,0.0,3.01
5,Gearbox,415,2026-08-16,SWING,100.0,100.0,96.86,480.0,0.0,480.0,701,679,14,8,0.968616262482168,96.86,WORLD_CLASS,0.0,0.0,3.14
5,Gearbox,420,2026-08-16,NIGHT,51.85,97.03,87.27,480.0,231.1,248.9,322,281,25,16,0.4390625,43.91,CRITICAL,48.15,1.54,6.41
1,Bearing,421,2026-08-17,DAY,100.0,100.0,97.99,480.0,0.0,480.0,995,975,12,8,0.979899497487437,97.99,WORLD_CLASS,0.0,0.0,2.01
1,Bearing,426,2026-08-17,SWING,97.97,97.39,97.93,480.0,9.72,470.28,916,897,12,7,0.934375,93.44,WORLD_CLASS,2.03,2.56,1.98
1,Bearing,431,2026-08-17,NIGHT,100.0,100.0,97.98,480.0,0.0,480.0,989,969,12,8,0.979777553083923,97.98,WORLD_CLASS,0.0,0.0,2.02
2,Shaft,422,2026-08-17,DAY,100.0,100.0,98.9,480.0,0.0,480.0,818,809,6,3,0.988997555012225,98.9,WORLD_CLASS,0.0,0.0,1.1
2,Shaft,427,2026-08-17,SWING,100.0,100.0,98.93,480.0,0.0,480.0,838,829,6,3,0.989260143198091,98.93,WORLD_CLASS,0.0,0.0,1.07
2,Shaft,432,2026-08-17,NIGHT,100.0,100.0,98.91,480.0,0.0,480.0,824,815,6,3,0.989077669902913,98.91,WORLD_CLASS,0.0,0.0,1.09
3,"Motor Housing",423,2026-08-17,DAY,100.0,100.0,97.42,480.0,0.0,480.0,736,717,12,7,0.974184782608696,97.42,WORLD_CLASS,0.0,0.0,2.58
3,"Motor Housing",428,2026-08-17,SWING,100.0,91.81,97.43,480.0,0.0,480.0,661,644,11,6,0.894444444444444,89.44,WORLD_CLASS,0.0,8.19,2.36
3,"Motor Housing",433,2026-08-17,NIGHT,100.0,100.0,97.38,480.0,0.0,480.0,725,706,12,7,0.973793103448276,97.38,WORLD_CLASS,0.0,0.0,2.62
4,Coupling,424,2026-08-17,DAY,100.0,100.0,98.41,480.0,0.0,480.0,944,929,9,6,0.984110169491525,98.41,WORLD_CLASS,0.0,0.0,1.59
4,Coupling,429,2026-08-17,SWING,100.0,100.0,98.49,480.0,0.0,480.0,927,913,9,5,0.984897518878101,98.49,WORLD_CLASS,0.0,0.0,1.51
4,Coupling,434,2026-08-17,NIGHT,100.0,100.0,98.48,480.0,0.0,480.0,921,907,9,5,0.984799131378936,98.48,WORLD_CLASS,0.0,0.0,1.52
5,Gearbox,425,2026-08-17,DAY,4.15,100.0,85.71,480.0,460.1,19.9,28,24,3,1,0.0355357142857142,3.55,CRITICAL,95.85,0.0,0.59
5,Gearbox,430,2026-08-17,SWING,100.0,100.0,96.88,480.0,0.0,480.0,704,682,14,8,0.96875,96.88,WORLD_CLASS,0.0,0.0,3.13
5,Gearbox,435,2026-08-17,NIGHT,100.0,98.13,96.97,480.0,0.0,480.0,628,609,12,7,0.9515625,95.16,WORLD_CLASS,0.0,1.88,2.97
1,Bearing,436,2026-08-18,DAY,100.0,100.0,97.99,480.0,0.0,480.0,997,977,12,8,0.979939819458375,97.99,WORLD_CLASS,0.0,0.0,2.01
1,Bearing,441,2026-08-18,SWING,100.0,91.88,97.96,480.0,0.0,480.0,882,864,11,7,0.9,90.0,WORLD_CLASS,0.0,8.13,1.88
1,Bearing,446,2026-08-18,NIGHT,100.0,100.0,97.93,480.0,0.0,480.0,964,944,12,8,0.979253112033195,97.93,WORLD_CLASS,0.0,0.0,2.07
2,Shaft,437,2026-08-18,DAY,100.0,99.12,98.99,480.0,0.0,480.0,793,785,5,3,0.98125,98.13,WORLD_CLASS,0.0,0.88,1.0
2,Shaft,442,2026-08-18,SWING,100.0,100.0,98.98,480.0,0.0,480.0,880,871,6,3,0.989772727272727,98.98,WORLD_CLASS,0.0,0.0,1.02
2,Shaft,447,2026-08-18,NIGHT,100.0,100.0,98.89,480.0,0.0,480.0,813,804,6,3,0.988929889298893,98.89,WORLD_CLASS,0.0,0.0,1.11
3,"Motor Housing",438,2026-08-18,DAY,100.0,98.33,97.46,480.0,0.0,480.0,708,690,11,7,0.958333333333333,95.83,WORLD_CLASS,0.0,1.67,2.5
3,"Motor Housing",443,2026-08-18,SWING,100.0,100.0,97.39,480.0,0.0,480.0,729,710,12,7,0.973936899862826,97.39,WORLD_CLASS,0.0,0.0,2.61
3,"Motor Housing",448,2026-08-18,NIGHT,100.0,100.0,97.46,480.0,0.0,480.0,749,730,12,7,0.974632843791722,97.46,WORLD_CLASS,0.0,0.0,2.54
4,Coupling,439,2026-08-18,DAY,100.0,100.0,98.43,480.0,0.0,480.0,890,876,9,5,0.984269662921348,98.43,WORLD_CLASS,0.0,0.0,1.57
4,Coupling,444,2026-08-18,SWING,100.0,92.05,98.4,480.0,0.0,480.0,810,797,8,5,0.905681818181818,90.57,WORLD_CLASS,0.0,7.95,1.48
4,Coupling,449,2026-08-18,NIGHT,100.0,96.14,98.46,480.0,0.0,480.0,846,833,8,5,0.946590909090909,94.66,WORLD_CLASS,0.0,3.86,1.48
5,Gearbox,440,2026-08-18,DAY,100.0,100.0,96.88,480.0,0.0,480.0,641,621,12,8,0.968798751950078,96.88,WORLD_CLASS,0.0,0.0,3.12
5,Gearbox,445,2026-08-18,SWING,100.0,100.0,96.9,480.0,0.0,480.0,678,657,13,8,0.969026548672566,96.9,WORLD_CLASS,0.0,0.0,3.1
5,Gearbox,450,2026-08-18,NIGHT,100.0,85.78,96.9,480.0,0.0,480.0,549,532,11,6,0.83125,83.13,ACCEPTABLE,0.0,14.22,2.66
1,Bearing,451,2026-08-19,DAY,92.32,100.0,97.97,480.0,36.86,443.14,887,869,11,7,0.904473553175498,90.45,WORLD_CLASS,7.68,0.0,1.87
1,Bearing,456,2026-08-19,SWING,100.0,100.0,97.97,480.0,0.0,480.0,985,965,12,8,0.979695431472081,97.97,WORLD_CLASS,0.0,0.0,2.03
1,Bearing,461,2026-08-19,NIGHT,100.0,100.0,97.98,480.0,0.0,480.0,1042,1021,13,8,0.979846449136276,97.98,WORLD_CLASS,0.0,0.0,2.02
2,Shaft,452,2026-08-19,DAY,100.0,100.0,98.89,480.0,0.0,480.0,814,805,6,3,0.988943488943489,98.89,WORLD_CLASS,0.0,0.0,1.11
2,Shaft,457,2026-08-19,SWING,100.0,99.0,98.99,480.0,0.0,480.0,792,784,5,3,0.98,98.0,WORLD_CLASS,0.0,1.0,1.0
2,Shaft,462,2026-08-19,NIGHT,100.0,96.0,98.96,480.0,0.0,480.0,768,760,5,3,0.95,95.0,WORLD_CLASS,0.0,4.0,1.0
3,"Motor Housing",453,2026-08-19,DAY,100.0,100.0,97.5,480.0,0.0,480.0,760,741,12,7,0.975,97.5,WORLD_CLASS,0.0,0.0,2.5
3,"Motor Housing",458,2026-08-19,SWING,100.0,99.31,97.48,480.0,0.0,480.0,715,697,11,7,0.968055555555555,96.81,WORLD_CLASS,0.0,0.69,2.5
3,"Motor Housing",463,2026-08-19,NIGHT,100.0,100.0,97.38,480.0,0.0,480.0,725,706,12,7,0.973793103448276,97.38,WORLD_CLASS,0.0,0.0,2.62
4,Coupling,454,2026-08-19,DAY,100.0,96.82,98.47,480.0,0.0,480.0,852,839,8,5,0.953409090909091,95.34,WORLD_CLASS,0.0,3.18,1.48
4,Coupling,459,2026-08-19,SWING,100.0,100.0,98.44,480.0,0.0,480.0,896,882,9,5,0.984375,98.44,WORLD_CLASS,0.0,0.0,1.56
4,Coupling,464,2026-08-19,NIGHT,100.0,98.86,98.39,480.0,0.0,480.0,870,856,9,5,0.972727272727273,97.27,WORLD_CLASS,0.0,1.14,1.59
5,Gearbox,455,2026-08-19,DAY,100.0,99.22,96.85,480.0,0.0,480.0,635,615,12,8,0.9609375,96.09,WORLD_CLASS,0.0,0.78,3.13
5,Gearbox,460,2026-08-19,SWING,100.0,95.63,96.9,480.0,0.0,480.0,612,593,12,7,0.9265625,92.66,WORLD_CLASS,0.0,4.37,2.97
5,Gearbox,465,2026-08-19,NIGHT,100.0,97.03,96.94,480.0,0.0,480.0,621,602,12,7,0.940625,94.06,WORLD_CLASS,0.0,2.97,2.97
1,Bearing,466,2026-08-20,DAY,91.55,100.0,97.91,480.0,40.56,439.44,907,888,12,7,0.896321940463065,89.63,WORLD_CLASS,8.45,0.0,1.92
1,Bearing,471,2026-08-20,SWING,94.84,100.0,97.91,480.0,24.77,455.23,955,935,12,8,0.928534140488656,92.85,WORLD_CLASS,5.16,0.0,1.99
1,Bearing,476,2026-08-20,NIGHT,100.0,94.79,97.91,480.0,0.0,480.0,910,891,12,7,0.928125,92.81,WORLD_CLASS,0.0,5.21,1.98
2,Shaft,467,2026-08-20,DAY,100.0,100.0,98.93,480.0,0.0,480.0,845,836,6,3,0.989349112426036,98.93,WORLD_CLASS,0.0,0.0,1.07
2,Shaft,472,2026-08-20,SWING,100.0,93.38,98.93,480.0,0.0,480.0,747,739,5,3,0.92375,92.38,WORLD_CLASS,0.0,6.63,1.0
2,Shaft,477,2026-08-20,NIGHT,100.0,93.0,98.92,480.0,0.0,480.0,744,736,5,3,0.92,92.0,WORLD_CLASS,0.0,7.0,1.0
3,"Motor Housing",468,2026-08-20,DAY,100.0,100.0,97.42,480.0,0.0,480.0,776,756,12,8,0.974226804123711,97.42,WORLD_CLASS,0.0,0.0,2.58
3,"Motor Housing",473,2026-08-20,SWING,100.0,100.0,97.38,480.0,0.0,480.0,726,707,12,7,0.973829201101928,97.38,WORLD_CLASS,0.0,0.0,2.62
3,"Motor Housing",478,2026-08-20,NIGHT,94.71,100.0,97.44,480.0,25.38,454.62,742,723,12,7,0.922872473045822,92.29,WORLD_CLASS,5.29,0.0,2.43
4,Coupling,469,2026-08-20,DAY,100.0,100.0,98.46,480.0,0.0,480.0,911,897,9,5,0.984632272228321,98.46,WORLD_CLASS,0.0,0.0,1.54
4,Coupling,474,2026-08-20,SWING,100.0,100.0,98.46,480.0,0.0,480.0,908,894,9,5,0.984581497797357,98.46,WORLD_CLASS,0.0,0.0,1.54
4,Coupling,479,2026-08-20,NIGHT,100.0,97.95,98.49,480.0,0.0,480.0,862,849,8,5,0.964772727272727,96.48,WORLD_CLASS,0.0,2.05,1.48
